questions_id,questions,num_respondents,options,Clinton_perc,Trump_perc,Others_Unknown_perc,options_perc,state,url
42,Is Clinton qualified to serve as president?,2827,No,1,95,4,51,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
43,Is Trump qualified to serve as president?,2827,Yes,4,95,1,45,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
43,Is Trump qualified to serve as president?,2827,No,73,20,7,54,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
44,Who is qualified to serve as president?,2827,Both are,NA,NA,NA,6,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
44,Who is qualified to serve as president?,2827,Only Clinton is,92,2,6,42,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
44,Who is qualified to serve as president?,2827,Only Trump is,NA,99,NA,39,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
44,Who is qualified to serve as president?,2827,Neither is,6,80,14,12,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
45,Does Clinton have the temperament to be president?,2827,Yes,80,14,6,50,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
45,Does Clinton have the temperament to be president?,2827,No,5,90,5,48,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
46,Does Trump have the temperament to be president?,2827,Yes,4,95,1,41,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
46,Does Trump have the temperament to be president?,2827,No,72,20,8,58,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
47,Which candidate has the right temperament?,2827,Both do,NA,NA,NA,7,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
47,Which candidate has the right temperament?,2827,Only Clinton does,90,4,6,43,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
47,Which candidate has the right temperament?,2827,Only Trump does,1,99,0,34,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
47,Which candidate has the right temperament?,2827,Neither does,16,67,17,14,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
48,Does Clinton's use of private email bother you:,2827,A lot,5,90,5,49,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
48,Does Clinton's use of private email bother you:,2827,Some,69,29,2,20,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
48,Does Clinton's use of private email bother you:,2827,Not much,86,8,6,13,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
48,Does Clinton's use of private email bother you:,2827,Not at all,88,6,6,17,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
49,Does Clinton's use of private email bother you?,2827,Yes,23,73,4,69,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
49,Does Clinton's use of private email bother you?,2827,No,87,7,6,30,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
50,Does Donald Trump's treatment of women bother you:,2827,A lot,82,12,6,41,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
50,Does Donald Trump's treatment of women bother you:,2827,Some,22,70,8,22,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
50,Does Donald Trump's treatment of women bother you:,2827,Not much,11,87,2,15,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
50,Does Donald Trump's treatment of women bother you:,2827,Not at all,11,88,1,20,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
51,Does Donald Trump's treatment of women bother you?,2827,Yes,60,33,7,63,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
51,Does Donald Trump's treatment of women bother you?,2827,No,11,88,1,35,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
52,Who would better handle the economy?,2827,Clinton,94,1,5,41,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
52,Who would better handle the economy?,2827,Trump,5,92,3,53,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
53,Who would better handle foreign policy?,2827,Clinton,85,7,8,49,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
53,Who would better handle foreign policy?,2827,Trump,3,97,0,46,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
54,Condition of national economy,2827,Excellent,NA,NA,NA,3,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
54,Condition of national economy,2827,Good,74,20,6,35,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
54,Condition of national economy,2827,Not good,30,63,7,36,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
54,Condition of national economy,2827,Poor,13,84,3,26,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
55,Condition of national economy,2827,Good,75,19,6,38,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
55,Condition of national economy,2827,Poor,23,72,5,62,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
56,Life for the next generation of Americans will be:,2827,Better than today,59,38,3,36,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
56,Life for the next generation of Americans will be:,2827,Worse than today,17,79,4,34,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
56,Life for the next generation of Americans will be:,2827,About the same,52,41,7,25,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
57,Vote for president in a two-way race,2827,Clinton,97,0,3,40,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
57,Vote for president in a two-way race,2827,Trump,0,98,2,53,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
57,Vote for president in a two-way race,2827,Would not vote,NA,NA,NA,5,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
58,Area type,2827,Urban area,53,42,5,43,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
58,Area type,2827,Suburban area,37,58,5,48,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
58,Area type,2827,Rural area,26,70,4,8,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
59,Region,2827,East,25,70,5,13,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
59,Region,2827,Dallas / Ft. Worth,49,46,5,24,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
59,Region,2827,Houston,50,46,4,21,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
59,Region,2827,S. Central,45,50,5,16,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
59,Region,2827,West,22,74,4,11,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
59,Region,2827,Latino Southwest,54,41,5,15,Texas,http://www.cnn.com/election/results/exit-polls/texas/president
1,Gender,1203,Male,24,50,26,48,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
1,Gender,1203,Female,32,41,27,52,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
2,Age,1203,18-29,33,35,32,23,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
2,Age,1203,30-44,32,38,30,33,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
2,Age,1203,45-64,26,51,23,30,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
2,Age,1203,65 and older,16,65,19,15,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
3,Age,1203,18-24,36,36,28,13,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
3,Age,1203,25-29,28,34,38,9,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
3,Age,1203,30-39,31,36,33,23,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
3,Age,1203,40-49,30,51,19,17,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
3,Age,1203,50-64,27,48,25,23,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
3,Age,1203,65 and older,16,65,19,15,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
4,Age,1203,18-44,32,37,31,55,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
4,Age,1203,45 and older,23,56,21,45,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
5,Race,1203,White,23,48,29,86,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
5,Race,1203,Black,NA,NA,NA,1,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
5,Race,1203,Latino,62,24,14,9,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
5,Race,1203,Asian,NA,NA,NA,1,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
5,Race,1203,Other race,NA,NA,NA,3,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
6,Race,1203,White,23,48,29,86,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
6,Race,1203,Non-white,59,26,15,14,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
7,Race and gender,1203,White men,20,53,27,41,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
7,Race and gender,1203,White women,27,44,29,45,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
7,Race and gender,1203,Black men,NA,NA,NA,0,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
7,Race and gender,1203,Black women,NA,NA,NA,0,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
7,Race and gender,1203,Latino men,NA,NA,NA,5,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
7,Race and gender,1203,Latino women,NA,NA,NA,5,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
7,Race and gender,1203,Others,NA,NA,NA,4,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
8,Education,1203,High school or less,30,55,15,12,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
8,Education,1203,Some college,27,52,21,37,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
8,Education,1203,College graduate,25,39,36,33,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
8,Education,1203,Postgraduate,36,37,27,18,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
9,Are you a college graduate?,1203,Yes,29,38,33,51,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
9,Are you a college graduate?,1203,No,27,52,21,49,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
10,Education and race,1203,White college graduates,26,39,35,45,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
10,Education and race,1203,Whites no degree,20,58,22,41,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
10,Education and race,1203,Non-whites college grads,NA,NA,NA,6,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
10,Education and race,1203,Non-whites no degree,NA,NA,NA,8,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
11,Education among whites by sex,1203,White college-grad women,33,34,33,23,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
11,Education among whites by sex,1203,White non-college women,21,55,24,22,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
11,Education among whites by sex,1203,White college-grad men,19,44,37,22,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
11,Education among whites by sex,1203,White non-college men,19,62,19,19,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
11,Education among whites by sex,1203,Non-whites,59,26,15,14,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
12,Party ID,1203,Democrats,79,10,11,21,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
12,Party ID,1203,Republicans,6,64,30,45,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
12,Party ID,1203,Independents,27,42,31,35,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
13,Party by gender,1203,Democratic men,NA,NA,NA,8,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
13,Party by gender,1203,Democratic women,83,10,7,12,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
13,Party by gender,1203,Republican men,8,68,24,23,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
13,Party by gender,1203,Republican women,5,60,35,22,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
13,Party by gender,1203,Independent men,21,45,34,16,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
13,Party by gender,1203,Independent women,33,39,28,18,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
14,Ideology,1203,Liberal,75,12,13,19,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
14,Ideology,1203,Moderate,36,35,29,36,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
14,Ideology,1203,Conservative,4,66,30,46,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
15,Religion,1203,Mormon,14,50,36,62,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
15,Religion,1203,Protestant/Christian,43,44,13,17,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
15,Religion,1203,Other religion,NA,NA,NA,4,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
15,Religion,1203,No religion,53,34,13,17,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
16,Religion,1203,Mormon,14,50,36,62,Utah,http://www.cnn.com/election/results/exit-polls/utah/president
